,smiles,ESOL,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
756,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-1.03907725317132,5,3,2,2,5,3,4,2,5,3
757,CCCCCC(=O)C,0.7692284425450685,3,2,4,4,4,5,5,2,2,5
758,COP(=O)(NC(C)=O)SC ,1.7112515667533443,5,4,4,3,4,3,1,4,1,3
759,CCCCSP(=O)(SCCCC)SCCCC,-0.9775380541024375,4,4,2,1,2,2,5,4,1,1
760,c1cC2C(=O)NC(=O)C2cc1,0.06768157315980992,3,5,5,1,4,3,5,2,2,3
761,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,0.18697294366256634,5,2,4,4,2,1,5,5,1,1
762,CC=C(C)C,0.24377835818768856,1,5,1,2,1,1,1,4,4,4
763,Cc1ccc(C)c(C)c1,-0.11125548259432493,1,1,3,1,4,4,5,1,3,5
764,Oc1cc(Cl)c(Cl)cc1Cl,0.4094608172192949,3,4,5,2,2,3,2,2,4,5
765,c1ccc2c(c1)cnc3ccccc23 ,0.13963509822496473,2,3,5,3,5,1,5,5,3,5
766,CCCC(C)(O)CC,0.9917163161017969,2,2,5,4,3,5,3,4,3,5
767,CCCCCCCC,-1.0248758995400395,5,4,2,3,3,4,2,4,3,3
768,c1ccc2cc3ccccc3cc2c1,-1.5503259838974193,3,3,3,1,1,1,3,2,1,4
769,NNc1ccccc1,1.4887636931966155,5,4,3,2,3,5,2,5,3,3
770,CCC=O,1.730186704928385,4,4,3,3,3,1,2,2,5,3
771,C1CCCCCCC1,-0.5088933842701802,4,3,5,3,2,2,1,2,1,2
772,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,0.4724201516513053,1,5,2,5,5,5,3,2,1,5
773,ClC(Cl)Cl,0.9017744097703536,1,1,4,1,4,3,1,4,1,1
774,Sc1nccc(=O)[nH]1 ,0.3796379745936057,4,5,1,4,4,1,4,1,4,5
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-1.3444063562438515,1,4,2,5,3,1,4,2,3,5
776,CC1=CCCCC1,-0.0923203444192842,5,1,1,3,1,4,3,4,3,1
777,CCCCC(CC)C=O,0.4473310935693763,5,2,2,5,1,5,3,5,1,2
778,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,0.025550890720344128,2,3,3,4,2,2,1,2,3,4
779,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,0.19738726965883885,1,3,1,2,1,4,4,5,5,5
780,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-2.331400433617849,3,3,1,4,2,5,1,1,4,2
781,CCC(CC)C=O,0.7360919507387472,3,2,5,5,2,3,4,4,3,5
782,CCCOCCC,0.6887541053011454,2,3,1,3,1,2,3,2,5,5
783,CCCCCCCCCCCCCCO,-1.3089029721656502,1,2,5,1,1,1,1,1,2,5
784,Oc1c(Cl)ccc(Cl)c1Cl,0.2059080818376071,4,5,1,2,5,1,1,1,1,3
785,NC(=O)N,1.910070517591272,4,3,3,1,1,5,3,1,4,1
786,CCCC#C,0.6792865362136251,3,1,4,2,1,2,3,2,1,2
787,Brc1cccc(Br)c1,-0.22013252710080905,5,2,5,2,2,4,5,4,5,1
788,CCCCCCCCCCCCCCCCCCO,-2.5207518153682567,5,4,5,5,3,2,5,1,4,4
789,CC(=O)Nc1ccccc1,0.8260338570701906,2,3,2,2,4,3,4,1,4,3
790,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,0.17750537457504598,3,3,5,1,4,4,4,3,2,4
791,c1nccc(C(=O)NN)c1,1.4598876074796787,3,3,2,5,3,1,1,1,1,2
792,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-1.1290191595027634,5,5,2,4,1,5,3,3,1,1
793,CC(C)CCOC=O,0.7360919507387472,3,4,4,2,2,2,1,2,5,4
794,CC(=O)c1ccccc1,0.8497027797889916,3,4,4,3,2,5,5,5,1,1
795,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-1.1006164522402029,5,1,1,4,2,2,5,2,1,1
796,CCOP(=O)(OCC)OCC,1.6591799367719824,4,2,1,4,3,3,5,1,4,3
797,CC2(C)C1CCC(C)(C1)C2=O,0.5798770607946613,5,4,4,2,5,5,4,2,4,2
798,COc2cnc1cncnc1n2,1.0248528079081178,1,2,2,5,3,5,1,3,3,3
799,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-1.2142272812904469,2,3,5,3,1,2,5,4,5,3
800,CC(C)N(=O)=O,1.1621325596771634,5,1,4,4,2,5,2,1,4,2
801,c1ccc2c(c1)[nH]c3ccccc32,-1.03907725317132,2,3,2,1,5,2,3,3,5,2
802,OCC(O)C(O)CO,1.7869921194535068,3,2,4,5,2,3,5,4,4,2
803,CCCOC(=O)c1ccc(N)cc1,0.2949032312602985,5,2,1,3,2,5,2,5,5,4
804,CNC(=O)C=C(C)OP(=O)(OC)OC,1.7637965751890818,3,5,4,5,2,3,2,2,3,4
805,O=C1CCC(=O)N1,1.5976407377031001,1,2,3,1,4,3,3,2,4,4
806,CCC(C)C(C)C,-0.5704325833390624,2,5,4,3,1,2,4,5,2,2
807,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-0.5136271688139402,1,4,2,2,2,2,5,1,1,5
808,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-0.7380085561881728,5,5,1,1,3,4,5,4,2,5
809,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-0.2864055107134516,5,4,4,3,2,1,4,5,2,3
810,C1CCOCC1,1.441425847759014,2,3,3,2,2,4,2,5,1,2
811,CCCCCC#C,0.030758053718480595,2,5,2,3,5,2,2,1,3,3
812,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-0.5865274507878471,2,3,3,5,1,4,1,1,4,2
813,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-2.293530157267768,2,4,4,1,1,3,5,2,5,4
814,CCOC(=O)c1ccccc1,0.3573891872379329,3,3,2,5,4,4,3,1,1,1
815,ClCC(C)C,0.5088702926382587,2,2,1,2,5,2,1,3,5,4
816,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-0.5799001524265825,4,3,5,3,3,5,1,5,2,2
817,CCCCCCCCCCCC(=O)OC,-0.7645177496332298,5,1,1,3,3,2,3,5,5,4
818,CCCSCCC,0.23431078910016814,3,4,3,4,5,1,1,4,4,4
819,c1ccc2cc3cc4ccccc4cc3cc2c1,-2.61542750624346,5,2,4,5,1,5,2,1,5,5
820,CCCCCBr,-0.002378438087840798,2,4,3,3,4,3,2,1,5,2
821,CCCC/C=C/C,-0.352678494326094,3,3,3,1,1,2,1,5,2,4
822,Cc1ncc(N(=O)=O)n1CCO ,0.8591703488765119,2,4,1,4,2,1,4,2,5,3
823,CCCCCC1CCCC1,-1.4225138012158949,2,5,3,2,2,4,1,1,2,5
824,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-2.0568409300797588,3,2,4,5,2,2,3,2,2,5
825,O=C1NC(=O)NC(=O)C1(CC)C(C)C,0.4388102813906079,1,1,3,1,4,1,3,4,5,5
826,CC(Cl)(Cl)Cl,0.5088702926382587,3,2,5,5,3,3,3,3,4,3
827,CON(C)C(=O)Nc1ccc(Cl)cc1,0.2390445736439285,5,4,1,1,3,1,5,1,4,3
828,O=C2NC(=O)C1(CCCCC1)C(=O)N2,0.00708913099967957,5,2,2,5,5,3,1,3,3,1
829,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,1.0532555151706793,5,1,2,5,4,5,5,5,2,3
830,Cc1ccc(Br)cc1,-0.05445006806920272,1,1,4,3,3,3,1,1,3,5
831,CCOCC,1.413023140496453,3,4,5,5,1,4,5,1,4,1
832,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-0.6158769149591602,3,2,3,3,2,4,4,3,1,3
833,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-1.162155651309085,4,4,4,1,3,4,4,5,4,4
834,Cc1cc(C)c(O)c(C)c1,0.4852013699194578,5,2,5,2,1,5,3,3,5,2
835,c1ccccc1,0.6792865362136251,5,3,4,2,4,2,2,3,5,3
836,Clc1ccc(I)cc1,-0.4520879697450579,3,2,2,3,4,3,4,2,4,3
837,COc1ccc(NC(=O)N(C)C)cc1Cl,0.2418848443701845,3,1,1,2,1,1,2,2,4,1
838,CC(C)N(C(=O)CCl)c1ccccc1 ,0.28164863453777,4,1,3,5,2,1,5,2,2,5
839,C=Cc1ccccc1,0.12069996004992398,4,4,4,4,2,2,2,1,5,3
840,COCOC,1.6828488594907831,1,3,4,4,3,2,3,4,4,2
841,Cc1ccccc1C,0.13016752913744434,5,5,4,5,3,3,5,2,5,4
842,CCC(C)O,1.678115074947023,5,4,2,3,5,4,4,3,5,1
843,Oc1ccc(O)cc1,1.3751528641463715,2,4,5,4,2,3,2,2,3,2
844,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-0.8899630400428745,3,2,1,2,1,3,2,4,1,5
845,C1c2ccccc2c3cc4ccccc4cc13,-2.3503355717928898,3,3,5,4,3,1,1,3,5,3
846,O=C1CNC(=O)N1 ,1.2662758196398871,4,4,4,2,3,4,2,2,5,2
847,c1(O)cc(O)ccc1CCCCCC,0.2295770045564081,1,2,5,5,2,4,5,4,2,4
848,C=CCS(=O)SCC=C,1.0627230842581996,1,2,2,4,4,3,4,3,1,3
849,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-1.0920956400614348,5,3,3,5,4,1,3,2,1,1
850,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-1.8627557637855912,4,1,2,2,5,3,4,4,3,3
851,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-0.77398531872075,5,4,3,3,2,4,5,4,3,1
852,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-0.4047501243074561,2,5,3,1,2,5,1,2,3,3
853,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-0.011846007175361164,2,4,3,1,2,3,5,5,5,1
854,Clc1cccc(Cl)c1,0.016556700087199942,2,3,3,4,2,4,3,1,2,5
855,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-1.9290287473982344,3,2,3,5,1,4,4,2,4,3
856,CC(C)COC=O,0.9775149624705164,1,3,4,3,2,1,4,2,1,4
857,c1ccccc1SC,0.3242526954316116,1,1,1,4,5,5,3,3,5,3
858,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-0.5358759561696129,4,2,4,2,4,4,2,5,3,2
859,CCCCCC,-0.3621460634136143,3,2,1,4,3,2,3,3,1,5
860,COC(=O)c1cccnc1 ,1.2378731123773263,1,2,4,3,3,1,3,2,5,3
861,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-0.24380144981960986,1,5,1,3,4,3,5,2,2,3
862,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-2.2461923118301663,4,3,4,4,4,1,1,3,3,3
863,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-0.8757616864115938,4,2,5,3,3,2,4,3,2,1
864,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-0.03551492989416198,3,4,5,2,5,4,5,5,3,1
865,c1ccc2c(c1)c3ccccc3c4ccccc24,-1.7283162827428022,5,5,4,2,1,5,1,2,2,2
866,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-0.8875961477709944,4,5,3,3,4,3,1,1,5,5
867,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-1.8390868410667904,5,1,4,5,5,5,5,4,5,2
868,CCc1ccccn1,1.6970502131220635,3,5,1,5,2,3,2,3,3,5
869,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.3763243254129737,2,1,5,3,1,2,2,1,5,1
870,c1ccc(cc1)c2ccccc2,-0.6012021828735034,1,4,3,1,2,4,5,4,3,3
871,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-2.6674991362248224,3,4,4,1,5,1,1,3,3,4
872,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-0.1368179191306298,1,1,4,2,2,5,3,1,1,1
873,CC(C)CC(C)(C)O,1.020119023364358,1,5,3,3,3,3,2,5,2,1
874,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-0.04403574207293042,2,1,2,2,2,2,4,3,4,1
875,OCC1OC(O)(CO)C(O)C1O,1.758589412190946,2,2,5,4,3,4,5,2,1,5
876,Cc1cc(C)cc(O)c1,0.7928973652638694,4,3,1,4,4,1,3,4,1,1
877,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-0.6130366442329039,1,3,4,1,4,5,3,3,3,4
878,CC(=O)Nc1ccc(Cl)cc1,0.1098122555992755,4,1,2,5,4,2,1,4,1,4
879,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-2.776376180731306,3,1,2,3,1,4,2,4,2,4
880,CCC(C)(C)C,-0.2248663116445691,2,4,2,3,5,4,3,3,4,3
881,CNc1ccccc1,0.8497027797889916,3,5,2,3,5,2,5,2,5,5
882,C=CCC=C,0.466266231744417,3,2,5,5,4,2,5,1,3,5
883,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-0.854459655964673,3,3,2,3,4,5,3,1,4,5
884,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,0.7663881718188125,1,1,4,3,4,1,3,5,4,5
885,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-0.25042874818087424,5,1,3,5,3,3,1,1,4,2
886,Oc1cccc(Cl)c1,1.124262283327082,2,4,5,5,2,3,1,2,4,1
887,Clc1cccc(Br)c1,-0.06391763715672308,5,2,2,3,4,5,2,1,1,5
888,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,0.011822915543439859,3,3,4,4,3,2,1,1,2,1
889,O=C1NC(=O)NC(=O)C1(C)CC,0.8743184594165445,3,3,4,3,2,2,4,5,1,4
890,OCCOc1ccccc1,1.124262283327082,3,1,3,2,2,4,4,1,4,1
891,C(c1ccccc1)c2ccccc2,-0.4757568924638588,2,5,1,1,1,4,1,4,3,2
892,CCCCCC(O)CC,0.518337861725779,5,5,1,1,4,1,3,4,5,4
893,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-1.7538787192791072,2,5,5,4,1,3,2,3,1,5
894,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-0.6414393514954648,2,2,5,1,3,2,2,4,3,2
895,CCCC(C)CO,0.9301771170329146,5,1,3,3,4,1,3,4,5,5
896,CCCCC(C)(C)O,0.9443784706641952,2,5,2,4,5,4,2,3,4,3
897,CCc1ccccc1,0.14436888276872478,1,3,3,2,5,3,3,4,5,3
898,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,0.3891055436811261,1,5,4,5,3,3,5,1,5,3
899,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-1.5347044949030109,2,3,3,3,3,4,5,3,2,2
900,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,0.2025944326569751,1,3,1,4,1,2,1,5,1,5
901,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-1.396477986225214,2,4,2,1,2,5,4,5,4,4
902,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-1.0012069768212388,5,5,1,4,2,5,1,3,2,3
903,CCOC(=O)CC,1.1431974215021226,3,1,4,1,1,3,1,2,4,2
904,CSc1nc(NC(C)C)nc(NC(C)C)n1,-0.4852244615513789,2,1,5,3,3,1,2,1,3,2
905,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-0.3905487706761753,3,3,3,5,5,2,5,5,1,4
906,Cc1cc2ccccc2cc1C,-0.7787191032645101,5,5,5,4,5,1,1,4,1,3
907,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-1.5029881384598176,3,5,5,2,3,3,4,2,3,4
908,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-2.0426395764484777,3,3,2,5,4,1,2,4,2,1
909,NC(N)=NC#N ,1.308879880533729,2,4,4,2,2,5,4,5,4,4
910,ClC(Cl)(Cl)N(=O)=O,0.5088702926382587,3,2,5,4,2,1,3,2,3,3
911,Clc1cccc(Cl)c1c2ccccc2 ,-1.0106745459087592,5,3,1,2,5,2,3,3,3,4
912,COc1ccc(C=O)cc1,0.7502933043700278,2,1,5,1,2,4,4,4,2,1
913,CC(=O)Nc1ccc(cc1)N(=O)=O,0.18129240221005413,1,5,2,2,3,5,4,2,4,5
914,CCCCCCC(=O)OCC,0.15857023640000525,2,4,2,3,3,5,2,5,4,3
915,CC(=O)Nc1ccc(O)cc1,0.9680473933829962,1,5,5,2,5,2,3,1,2,3
916,c2ccc1[nH]ncc1c2 ,0.4331297399380957,4,2,4,4,5,4,2,2,1,5
917,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-0.5846339369703427,1,2,2,4,3,1,1,5,4,3
918,Nc2nc1[nH]cnc1c(=O)[nH]2 ,-0.2404878006389779,4,1,1,2,4,1,1,4,2,1
919,COC(=O)C,1.6733812904032628,3,3,3,1,5,1,3,2,3,3
920,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-0.7896068077151588,2,4,1,2,5,1,3,4,3,5
921,CCCC(O)C=C,1.176333913308444,4,4,4,2,1,4,4,2,5,4
922,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-0.4052235027618321,1,1,1,1,5,4,4,2,3,5
923,CCCCOCCCC,0.5798770607946613,1,2,2,5,2,3,4,1,4,5
924,CCCCCCCCCCCCO,-0.8165893796145915,5,2,4,4,1,4,2,4,2,1
925,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-0.13492440531312574,3,2,1,1,2,1,4,2,1,1
926,CCCC(C)(C)O,1.2236717587460457,3,3,2,3,2,1,3,2,5,2
927,Nc1nc(=O)[nH]cc1F,0.995503343736805,4,1,4,4,5,2,5,1,1,4
928,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-0.3621460634136143,5,3,2,4,3,3,3,4,3,4
929,CCCCCC(C)(C)O,0.6414162598635437,2,2,1,3,5,3,5,5,1,3
930,Cc1c(C)c(C)c(C)c(C)c1C,-1.0201421149962795,2,5,5,3,1,3,2,2,4,5
931,CC(C)c1ccc(C)cc1O,0.40472703267553456,3,3,4,3,5,3,2,3,1,3
932,c2cnc1ncncc1n2,1.465094770477815,4,3,1,2,1,4,5,4,3,3
933,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-0.7503163960019492,1,1,1,3,3,2,1,1,4,3
934,C,1.0295865924518783,1,2,1,1,2,5,3,4,5,2
935,c2ccc1NCCc1c2 ,0.963313608839236,2,1,1,4,3,4,4,3,5,2
936,O=N(=O)c1cccc2ccccc12,-0.22013252710080905,3,5,2,5,4,2,5,5,5,1
937,CCC(C)C(=O)C,1.1384636369583625,2,2,4,3,5,2,1,5,3,3
938,Nc1nc(O)nc2nc[nH]c12 ,-0.15433292194254244,1,2,4,4,2,5,5,2,4,3
939,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-0.6485400283111054,3,5,4,3,2,2,1,1,3,5
940,CN(=O)=O,1.5787055995280592,3,3,5,5,1,1,2,5,3,4
941,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-0.854459655964673,5,4,4,4,3,5,3,5,2,5
942,C=CCCC=C,0.18697294366256634,4,2,4,2,4,4,1,2,5,1
943,c2ccc1[nH]ccc1c2,0.7360919507387472,2,5,4,1,4,2,5,1,1,5
944,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-0.2911392952572117,3,1,2,5,1,1,5,1,5,3
945,CCCCC=C,-0.07338520624424345,2,3,5,3,4,5,1,5,5,5
946,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-0.33847714069481355,5,5,3,4,4,5,5,4,3,1
947,CCC1CCCCC1,-0.5562312297077818,4,1,1,1,4,5,4,3,5,1
948,CCCCCCCC(=O)C,0.23431078910016814,5,3,5,3,5,1,4,5,4,3
949,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-0.3810812015886551,5,1,3,3,5,1,3,4,2,1
950,CC(C)OC(=O)Nc1cccc(Cl)c1,-0.1443919744006461,4,4,3,2,3,4,2,4,5,4
951,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-0.4918517599126433,5,3,5,4,2,2,3,2,3,3
952,CNC(=O)Oc1cccc2ccccc12,-0.07054493551798745,4,1,1,3,3,4,4,4,4,1
953,C#C,1.5929069531593398,3,4,1,1,5,3,5,3,4,5
954,Cc1cncc(C)c1,1.6355110140531812,5,4,2,4,5,2,5,5,5,1
955,C1C=CCC=C1,0.4804675853756975,1,1,2,3,4,2,2,2,3,1
956,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.2636602532714814,3,5,5,3,2,4,2,2,4,2
957,CC(O)c1ccccc1,1.020119023364358,4,1,1,5,5,5,5,4,5,5
958,CC(Cl)CCl,0.6982216743886658,2,1,5,4,1,2,2,4,3,3
959,CCCC=C(CC)C=O,0.2911162036252904,3,1,1,2,4,5,5,4,3,2
960,CCOP(=S)(OCC)SCCSCC,-0.5467636606202616,2,2,3,5,4,4,3,3,4,5
961,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-1.0457045515325842,1,1,1,4,1,5,5,5,4,2
962,Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-1.4509165084784557,5,2,3,4,4,5,4,3,4,4
963,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-1.3941110939533334,2,2,1,1,4,1,3,4,1,2
964,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-0.6556407051267455,5,5,3,3,2,3,3,4,3,1
965,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-1.6861856003033369,2,2,3,4,2,1,5,1,1,1
966,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-0.07811899078800373,4,2,1,5,2,4,1,4,5,5
967,Cc1cc(C)cc(C)c1,-0.15385954348816647,5,2,3,1,3,4,1,3,3,5
968,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-0.9657035927430374,3,5,2,4,2,2,3,4,5,4
969,CCCCCCCCCCCCCCCO,-1.5503259838974193,3,5,2,1,3,5,2,1,5,3
970,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-2.0426395764484777,5,5,2,5,4,3,5,3,2,2
971,O=C1NC(=O)NC(=O)C1(C)C,0.6310019338672712,4,2,2,2,1,5,1,4,4,1
972,CC(C)I,0.466266231744417,2,2,4,5,4,4,1,4,2,4
973,O=N(=O)c1ccccc1N(=O)=O,-0.011846007175361164,1,1,5,3,2,2,3,5,4,2
974,CC(C)C(=O)C,1.3988217868651724,4,5,1,1,5,1,5,3,2,1
975,CCCCCCCCCCCCCCCC,-2.5207518153682567,1,5,4,4,2,1,2,2,3,1
976,CC12CCC(CC1)C(C)(C)O2,0.6319486907760233,3,3,1,5,4,1,5,2,2,1
977,Cc2cccc3sc1nncn1c23 ,0.4757338008319375,3,4,5,3,2,2,2,3,2,2
978,CCCCCCC(=O)C,0.4852013699194578,2,1,3,4,5,5,2,5,1,1
979,CCCCCCCCC(=O)OC,-0.1443919744006461,3,1,1,2,5,2,4,4,1,5
980,Fc1ccc(F)cc1,0.5230716462695392,4,2,3,2,3,3,3,5,3,2
981,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.1888664574800704,2,1,5,5,2,4,5,2,2,2
982,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-1.233162419465487,3,2,4,5,1,3,1,1,3,5
983,CCO,1.9763435012039143,4,3,4,1,1,2,4,5,1,5
984,O=C2NC(=O)C1(CCCC1)C(=O)N2,0.3436612120610283,4,4,2,1,4,1,4,5,2,5
985,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,0.5893446298821816,4,4,5,1,2,5,1,2,4,2
986,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-1.0248758995400395,5,4,1,1,5,4,1,1,2,3
987,CN(C)C(=O)NC1CCCCCCC1,0.4056737895842867,2,4,5,1,4,5,4,1,5,4
988,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-1.7633462883666275,5,5,1,4,4,3,5,4,2,4
989,CCCCCCCCBr,-0.939667777752356,5,4,1,3,3,5,1,1,1,3
990,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-0.8558797913278011,5,1,5,1,3,1,4,5,3,4
991,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,1.2833174439974242,5,3,4,2,1,5,2,3,5,1
992,CCC(O)CC,1.3420163723400504,2,3,1,3,4,1,4,5,3,5
993,Cc1ccc(cc1)N(=O)=O,0.2769148499940097,4,3,4,1,2,3,3,5,4,5
994,CC(C)CCCO,0.915975763401634,5,4,2,5,3,1,2,4,3,3
995,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-0.7077123351081076,2,2,2,5,5,2,2,3,1,3
996,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-0.8781285786834738,2,3,4,2,3,2,1,1,4,3
997,Nc2cnn(c1ccccc1)c(=O)c2Cl,0.0932440096961148,2,5,4,1,3,2,3,1,2,5
998,CCC(C)(C)O,1.5266339695466973,2,4,5,4,2,2,2,1,5,2
999,Cc1ccc(O)cc1,1.1100609296958015,2,3,3,5,3,4,2,1,5,2
1000,CCOC=O,1.5266339695466973,3,4,5,4,5,3,2,4,5,2
1001,CN(C)c1ccccc1,0.5467405689883401,3,1,5,1,5,2,2,5,3,1
1002,C1CCC2CCCCC2C1,-1.0012069768212388,1,4,4,5,1,5,2,5,3,2
1003,CCCCS,0.42366217085057534,2,3,2,5,2,4,3,5,4,3
1004,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-2.2367247427426453,4,2,5,1,4,3,1,4,5,2
1005,ClC(=C(Cl)Cl)Cl,0.2532459272752089,5,2,3,5,3,2,5,2,1,4
1006,CCC(=O)CC,1.3230812341650096,2,3,2,1,2,5,1,1,2,2
1007,C=CC#N,1.5266339695466973,1,5,2,4,1,3,1,4,3,3
1008,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-1.2014460630222945,1,1,1,5,2,5,3,4,3,1
1009,CCCCC(=O)C,1.07692443788948,2,5,5,4,5,4,3,3,3,2
