,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
3113,Cc1sc2ncnc(SCC(=O)N3CCCC3)c2c1C,0.5951449651680994,3,4,2,5,5,5,4,5,2,4
3114,OC(=O)[C@H](Cc1cccc(OCCCNc2ccccn2)c1)NC(=O)c3c(Cl)cccc3Cl,-1.6728934298788436,2,3,1,5,3,4,2,3,2,1
3115,Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2c4ccccc4,-1.6728934298788436,1,3,2,1,3,2,2,5,4,5
3116,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(Cl)ccn34)N5CCN(CC5)C(=O)C,1.6834710814726763,3,5,2,2,1,2,4,5,2,1
3117,Cc1cc(F)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,-0.30210099331201,2,3,2,2,4,4,3,3,5,1
3118,FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc34)nn12,0.13821415297915465,4,5,5,5,4,1,1,5,4,5
3119,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3cccc(c3)C#N,-1.4735054391054865,3,3,4,3,5,5,1,3,3,4
3120,CCCSc1ncccc1C(=O)N(C)C2CCOCC2,-0.4516419863920283,1,1,1,3,4,2,5,3,5,2
3121,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,-1.7808952582144126,1,3,1,3,2,4,4,2,5,3
3122,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)C)C(=O)C(F)(F)F,-0.3270244921586797,4,1,2,5,1,5,3,5,5,4
3123,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,0.9856131137659246,1,2,3,2,1,1,1,4,4,5
3124,COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3Cl)c(OC)c1,0.005288825796916486,3,1,1,1,3,5,1,4,2,1
3125,OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,-1.8058187570610824,2,5,3,5,1,1,1,1,5,3
3126,Oc1nc2ccccc2c(O)c1c3ccccc3,-1.1993469517921194,5,3,3,2,4,2,3,2,3,1
3127,COc1ccc(OC)c(c1)C(O)CNC(=O)CN,-2.395674896432265,5,4,4,3,2,2,5,3,4,2
3128,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccnc5)ccc4C,-0.5596438147275969,2,4,3,4,4,4,1,3,4,2
3129,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)n4ccnc4)N5CCOC[C@@H]5C,0.3542178096502923,2,3,4,5,3,3,4,3,3,4
3130,C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2,-1.8556657547544213,4,5,1,4,3,1,4,5,3,2
3131,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cncs5)ccc4C,-0.052866004845313064,2,1,3,5,1,3,2,1,3,4
3132,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F,0.802840788890347,2,4,5,4,1,2,3,5,2,5
3133,COC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3cc(NC(=O)CCC(=O)OC)ccc23,0.4123726402925215,1,1,3,5,5,1,5,1,3,4
3134,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(cc23)C(F)(F)F)cc1,-1.5648916015432748,5,2,3,1,4,3,3,3,3,2
3135,O=C(NC1CCCCC1)C2CCCN(C2)S(=O)(=O)c3cccs3,0.6283762969636589,2,3,2,3,2,2,3,4,2,2
3136,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CS(=O)(=O)N)c4ccc(Cl)cc4,0.021904491694696302,2,1,4,4,1,3,4,5,4,4
3137,CCC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccncc4,-1.307348780127688,3,3,3,2,4,2,4,5,3,4
3138,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5cccnc5)c4)nn3,0.9357661160725852,2,3,1,5,4,1,4,5,4,1
3139,CCOC(=O)c1ccc(OCCC2CN(CCO2)c3ccc(C)nn3)cc1,0.43729613913919135,1,3,2,2,2,5,5,1,4,2
3140,Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](CC(=O)O)CC4)c2,-0.5596438147275969,5,2,5,3,4,3,4,3,1,4
3141,COC[C@@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,-0.6094908124209364,4,3,3,4,2,1,1,3,5,5
3142,Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,0.7696094570947873,4,3,2,1,4,2,1,3,3,3
3143,CCN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,0.6034527981169892,4,5,2,1,3,2,1,1,4,3
3144,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c3ccc4OCOc4c3)c(OC)c1,1.7665494109615754,2,5,5,2,5,4,4,2,2,5
3145,CCNc1nc(N)c(s1)C(=O)c2ccc(Cl)s2,1.209924603385952,1,2,2,5,5,3,1,2,4,4
3146,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,-2.237826070403357,2,1,2,3,2,1,3,3,1,5
3147,Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3C2=O,-0.3104088262608999,5,1,1,2,4,5,1,1,2,1
3148,C1CCC(CC1)NC2CCCCC2,-2.1215164091188985,4,1,3,5,5,2,1,5,1,3
3149,CN1CC=CCC(C1)c2ccc(Cl)c(Cl)c2,0.9523817819703648,3,3,1,1,5,3,5,2,4,4
3150,Oc1ccc(Br)cc1C(=O)C(=O)c2cc(Br)ccc2O,1.39269692826153,1,3,2,5,5,2,3,2,5,5
3151,CNc1c(cnc2[nH]c(nc12)c3ccc(OCCN4CCOCC4)cc3)C(=O)N,-0.027942505998643147,2,2,3,4,3,4,3,4,1,3
3152,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,0.9108426172259156,3,5,1,5,5,5,1,5,1,4
3153,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccc(F)cc3)C(C)(C)C,0.14652198592804475,1,2,1,2,2,4,5,2,5,3
3154,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,0.2711394801613932,5,2,1,3,2,5,2,1,5,3
3155,CC(N)COc1c(C)cccc1C,-1.2907331142299079,1,2,2,4,4,5,5,5,3,2
3156,CCCCC(O)c1[nH]c2cc(C)c(cc2c1CCc3ccccc3)C(=O)O,0.3459099767014022,5,2,5,5,5,4,1,4,1,1
3157,CC(C(=O)Nc1ccc(Cl)cc1)c2ncc(cc2Cl)C(F)(F)F,1.6751632485237868,2,1,5,5,3,4,2,4,5,2
3158,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,-0.019634673049753425,1,1,4,4,4,4,2,3,2,2
3159,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,-0.4931811511364777,5,1,4,1,2,5,5,5,2,1
3160,C(CN1CCCC1)Oc2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,0.40406480734363176,5,3,2,1,5,4,2,5,1,3
3161,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,-2.6033707201545133,4,4,2,3,3,1,3,4,1,3
3162,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2,1.1850011045392823,2,3,4,5,1,5,5,5,2,5
3163,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4cc5OCCOc5cn4,-0.9334962974276424,4,1,5,2,5,1,5,4,1,5
3164,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,-0.5097968170342575,4,2,4,2,1,5,2,2,3,3
3165,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C,-0.5264124829320374,4,2,3,2,2,1,3,4,3,4
3166,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,0.3126786449058426,5,3,1,4,2,4,4,3,1,3
3167,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2,-0.38517932280090905,4,3,5,5,1,1,1,1,2,2
3168,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,-1.5815072674410549,1,3,1,1,5,5,3,3,4,2
3169,CCCNC(=O)c1nnc2c(cccc2c1N)c3cnccc3OC,0.54529796747476,2,1,3,4,1,4,3,3,2,3
3170,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,-1.4070427755143669,5,4,1,3,5,3,5,2,5,5
3171,C1CC2(CCN1)OC(c3ccccc3)c4ccccc24,-1.1827312858943395,4,1,2,3,1,4,2,4,1,5
3172,COc1cc(ccc1Nc2ncc(Br)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,1.2680794340281816,4,1,2,1,5,5,2,3,4,4
3173,CCN(C1CCN(CC[C@@H](c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,-0.6593378101142758,1,1,3,1,1,2,3,3,2,3
3174,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,0.8859191183792461,5,1,5,1,5,4,5,3,4,2
3175,COc1cc(O)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-2.030130246681109,1,2,2,1,4,5,2,1,2,2
3176,Cn1ncc2C(=O)NC(=Nc12)c3ccccc3,-0.4682576522898079,1,3,3,5,1,1,1,5,3,2
3177,CN(C)CCCn1c2CCCCCCc2c3ccccc13,0.6532997958103286,5,3,4,2,2,1,1,2,4,5
3178,COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,0.7280702923503376,2,4,3,3,5,4,5,1,4,5
3179,NC(=O)c1cccnc1Oc2ccccc2,-0.8670336338365234,4,1,1,5,5,4,1,4,2,1
3180,N(c1ccccc1)c2ccnc(Nc3ccccc3)n2,1.5671614201882176,3,2,1,1,4,5,4,5,5,5
3181,CCN1CCC[C@H]1CNC(=O)c2cc(Br)cc(OC)c2OC,-0.8088788031942941,2,2,3,2,3,3,4,2,2,2
3182,CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-1.5981229333388347,5,1,3,5,4,2,4,4,1,5
3183,CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cccc(O)c24,-1.3571957778210275,3,2,5,5,3,2,2,4,4,2
3184,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,0.2711394801613932,5,5,2,4,3,4,5,4,1,1
3185,CC(=O)Nc1ccccc1C,-0.975035462172092,5,1,4,5,3,2,5,3,2,3
3186,Clc1ccc(OC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,-0.28548532741423016,1,4,5,4,5,1,5,5,1,5
3187,COc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,-0.7507239725520647,1,5,3,4,5,1,4,2,3,5
3188,COc1ccccc1CN2C(C(=O)NC3CCC(C)CC3)c4ccccc4C2=O,1.301310765823741,2,4,5,1,1,5,2,3,3,2
3189,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)C(=O)N(C)C,0.5951449651680994,1,4,3,5,2,2,1,4,4,2
3190,COCCNC(=O)c1cccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)c1,-0.8088788031942941,1,2,4,4,3,4,2,3,2,5
3191,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4[nH]cnc4C,0.5785292992703196,5,1,4,3,1,4,5,1,3,3
3192,CCn1c2ccccc2c3cc(NC(=O)C)ccc13,1.1019227750503833,3,1,2,5,4,2,2,1,2,4
3193,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3,0.3209864778547327,1,3,4,4,5,5,1,3,3,2
3194,Cc1c(Sc2ccc(Cl)cc2)c3c(Cl)cccc3n1CC(=O)O,-0.019634673049753425,5,3,4,4,2,3,1,5,1,2
3195,Oc1cccc(c1)c2nc3ccc(O)cc3s2,1.2680794340281816,5,4,3,3,3,4,2,4,4,1
3196,CN(C)C(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2cc(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,0.2877551460591731,2,5,2,4,5,3,5,2,3,3
3197,Cc1c(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cccc1C(=O)N,-0.4765654852386978,4,2,3,3,5,5,4,4,3,2
3198,[O-][N+](=O)c1oc(C=NN2CCOC2=O)cc1,-1.905512752447761,1,3,5,5,4,4,2,1,2,2
3199,Cc1ccc2c(c1)c(Sc3ccc(cc3)S(=O)(=O)C)c(C)n2CC(=O)O,-1.8722814206522012,4,3,1,1,3,4,4,3,4,3
3200,Cc1ccc(cc1S(=O)(=O)n2ccc(n2)c3c(C)nc4ccc(Br)cn34)[N+](=O)[O-],1.1185384409481631,5,4,5,5,4,4,2,5,2,1
3201,OC1(CCc2ccc(Oc3ccc(cc3)C(=O)NCc4ccncn4)cc2)CN5CCC1CC5,-1.1744234529454496,3,1,2,2,1,1,4,1,1,4
3202,CC(C)CN1C(=O)N(C)C(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc12,1.8662434063482545,2,5,2,3,5,2,3,1,3,5
3203,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,0.013596658745806213,2,2,4,4,1,3,2,4,2,1
3204,c1ccc2cnccc2c1,-0.4765654852386978,1,3,4,4,2,4,5,5,3,1
3205,C[C@](N)(Cc1ccccc1)c2ccccc2,-0.39348715574979903,5,1,3,3,5,3,3,2,3,4
3206,Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,-0.13594433433421216,1,3,5,4,3,3,4,1,3,3
3207,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)Cc2ccccc2)C(C)(C)C,-1.1578077870476695,2,1,4,3,1,4,5,1,2,5
3208,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(=O)N5CCOCC5,1.0188444455614842,4,4,4,5,3,5,5,1,1,1
3209,O=C(NCCN1CCCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,0.1797533177236044,3,1,3,4,1,5,3,2,4,2
3210,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F,0.19636898362138425,1,4,2,3,1,1,4,5,2,2
3211,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(Cl)c2,-0.3104088262608999,2,2,1,3,4,4,5,4,2,2
3212,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCCN(C)CC4)ncc2F,-0.12763650138532207,2,5,1,2,4,1,2,5,2,5
3213,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,0.7862251229925672,4,2,1,5,1,4,1,1,2,5
3214,O=C(CCc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,1.0188444455614842,1,5,1,2,1,4,3,4,3,1
3215,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)F,0.5619136333725399,4,5,4,4,1,4,2,4,3,3
3216,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C(C)(C)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,0.6699154617081085,1,3,1,5,3,3,1,3,5,5
3217,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,1.0188444455614842,3,3,1,1,4,1,2,2,5,2
3218,Cc1c(Cl)ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc(c4)S(=O)(=O)C)c1Cl,0.9606896149192552,1,2,4,5,1,2,5,5,3,2
3219,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,1.36777342941486,3,2,5,2,5,5,1,5,1,4
3220,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,-1.3571957778210275,2,4,1,3,4,4,5,2,4,3
3221,OC(=O)Cc1ccc(cc1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,-0.5596438147275969,2,2,2,5,1,2,2,3,5,5
3222,O=S(=O)(N1CCCC1)c2ccccc2c3ccc(CNC4CCOCC4)cc3,-0.642722144216496,5,5,4,5,5,4,3,1,4,4
3223,Cc1ccc(NC(=O)C=C)cc1,0.06344365643914568,4,2,4,5,3,3,3,3,1,1
3224,COc1cc(F)ccc1c2cncc(CNC3CCCC3)c2,0.0966749882347053,4,4,4,5,3,3,5,3,3,5
3225,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,-1.8556657547544213,3,1,4,1,2,1,3,2,4,1
3226,C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)CCO,1.39269692826153,4,2,5,4,1,4,5,5,3,4
3227,COc1cc(ccc1N)C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,0.7862251229925672,3,5,3,3,2,3,2,1,5,4
3228,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCN(C)CC4)cc3,0.6117606310658793,3,3,3,2,2,4,5,2,5,4
3229,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,-0.22733049677200096,3,4,2,3,5,1,2,5,2,4
3230,Cc1c(sc2ncnc(O)c12)C(=O)Nc3ccccc3,-0.03625033894753324,2,5,5,4,4,1,1,2,5,2
3231,COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,1.0188444455614842,4,1,3,1,4,2,1,4,2,5
3232,CCCC(=O)C1(CCN(CC1)C(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](N)Cc3cncn3C)c4ccccc4,0.2794473131102829,5,3,1,3,1,4,4,5,3,1
3233,CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)CC(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,-0.3104088262608999,5,5,5,5,5,4,4,2,1,3
3234,CCN1C(=O)C=Cc2cc(COc3cc(F)cc(c3)C4(CCOCC4)OC)ccc12,1.4259282600570895,5,2,2,5,3,3,4,3,2,3
3235,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc4c(N)ncnc14,0.8194564547881268,3,2,5,5,3,5,2,5,3,3
3236,CN1CCN(CC1)[C@@H]2C[C@@H](C2)c3nc(c4ccc5ccc(nc5c4)c6ccccc6)c7c(N)nccn37,0.8526877865836865,1,4,4,2,4,4,3,3,4,3
3237,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2,0.5203744686280901,1,3,3,3,5,1,5,5,3,1
3238,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,-0.4350263204942485,2,2,5,4,3,1,3,5,4,3
3239,CN(C)CCCN1c2ccccc2Sc3ccccc13,0.3209864778547327,2,5,1,2,2,1,2,3,1,5
3240,Cc1cc(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,0.2960629790080627,3,5,1,2,2,3,1,2,3,5
3241,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCN(CC5)C(=O)CO,0.8526877865836865,5,2,3,3,4,1,4,3,1,3
3242,CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c5CCCCc5n1,-0.39348715574979903,4,2,4,3,1,4,1,1,5,4
3243,C[C@@H]1CN(Cc2oc(nn2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)C[C@H](C)O1,1.5256222554437682,3,5,1,1,5,5,1,2,4,3
3244,NC(=O)Nc1sc(cc1C(=O)N2CCOCC2)c3ccccc3,0.05513582349025594,2,3,2,1,4,3,1,2,2,5
3245,O=C(NCCCN1CCCCC1)C(c2ccccc2)c3ccccc3,-0.7008769748587252,1,5,3,5,2,2,4,4,2,2
3246,Nc1c(Nc2ccccc2)nc(nc1N3CCOCC3)C#N,0.4539118050369712,1,4,1,4,2,3,1,4,4,3
3247,COc1cc(N2CCN(C)CC2)c3NC(=CC(=O)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,0.43729613913919135,1,5,2,4,2,3,3,2,1,4
3248,O=C(NCc1occc1)c2ccc3[nH]c(COc4ccc(cc4)C56CC7CC(CC(C7)C5)C6)nc3c2,1.5173144224948785,3,2,2,1,2,3,2,2,4,2
3249,NC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,0.212984649519164,1,1,2,5,5,2,2,4,3,3
3250,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3cccc(NC(=O)C)c3)C(=O)C(F)(F)F,0.212984649519164,2,1,4,3,4,1,5,2,1,2
3251,CCN(c1ccccc1)c2cc(NC)[n+](C)c(C)n2,-2.5618315554100635,5,5,5,5,3,1,2,5,1,5
3252,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ncccc3C(=O)N2Cc4ccccc4,-1.839050088856642,2,2,2,3,2,4,4,3,1,3
3253,Nc1ncnc2OCCN(C(=O)c12)c3ccc(cc3)[C@@H]4CC[C@@H](CC(=O)O)CC4,-2.2212104045055767,2,2,2,4,2,1,2,5,1,3
3254,Cc1cnc(Oc2ccc(cc2)n3ccnc3)nc1Oc4ccc5OCOc5c4,1.1517697727437228,1,1,2,5,4,1,2,2,2,5
3255,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,0.10498282118359502,3,2,2,4,3,3,4,5,4,3
3256,C[C@@](CCc1ccc(cc1)c2ccc(Cl)cc2)(C(=O)NO)S(=O)(=O)C,0.18806115067249413,2,5,4,2,5,1,3,3,3,5
3257,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,-2.2129025715566875,1,5,3,2,1,4,3,2,3,5
3258,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCN(CC2)c3ccc(cc3)C#N,-0.3187166592097897,2,2,1,4,3,2,1,3,3,4
3259,Nc1ccc2nc(sc2c1)c3ccc(O)cc3,0.7696094570947873,5,5,5,5,5,1,3,5,4,3
3260,COCCC(Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4,1.1019227750503833,2,3,1,5,5,5,3,5,3,2
3261,CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3cscn3)CC2)c4cccc5cccnc45,0.3957569743947417,3,4,1,4,2,3,4,5,2,5
3262,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CC5CC5C4)nc23,-0.42671848754535857,4,4,3,1,4,2,3,2,2,2
3263,Cc1cccc(n1)c2nn3CCCc3c2c4ccnc5ccc(cc45)C(=O)N,-0.38517932280090905,2,4,2,5,3,1,5,3,4,2
3264,CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,1.035460111459264,3,4,4,4,5,3,4,2,3,3
3265,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3,-1.232578283587679,3,1,1,3,1,2,5,3,4,1
3266,CC[C@@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,0.6782232946569986,5,3,3,4,5,1,3,4,4,5
3267,Nc1nc(N)c2cc(Br)ccc2n1,-0.3270244921586797,2,4,2,1,3,2,1,1,5,1
3268,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,-1.7892030911633023,4,4,4,3,4,3,1,5,3,4
3269,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(c4ccccc4)c5ccncc5,-0.8919571326831929,1,3,4,2,3,2,1,2,5,4
3270,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,1.317926431721521,5,3,1,4,3,4,1,5,4,4
3271,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCOC4)nc23,-1.8556657547544213,1,3,1,5,5,2,4,5,3,1
3272,COc1cc(Nc2cc(Nc3c(Cl)ccc4OCOc34)ncn2)cc(OC)c1OC,0.7446859582481175,1,1,1,2,2,4,1,5,4,4
3273,CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C(=O)NC1=O,1.0022287796637044,1,2,5,5,1,2,4,2,1,2
3274,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,-1.249193949485459,4,4,1,1,3,5,2,1,3,1
3275,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)ncc2F,0.9357661160725852,3,5,3,5,1,3,5,3,3,3
3276,CC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,-1.6230464321855045,2,2,2,4,5,1,4,2,4,3
3277,COc1ccc(cc1OC)c2csc(NC(=O)c3c(C)onc3C)n2,0.8194564547881268,3,1,3,3,5,5,1,3,4,2
3278,CS(=O)(=O)Cc1cc(nc(n1)c2ccccc2)N3CCOCC3,-0.19409916497644134,4,2,1,3,5,2,5,3,3,4
3279,CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,0.021904491694696302,4,2,1,3,4,1,5,1,1,2
3280,CC(C)N1CCN[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,-0.21071483087422116,1,1,5,3,5,5,1,4,1,3
3281,Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,0.4289883061903013,1,4,3,5,3,4,3,5,2,3
3282,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,-0.7424161396031748,1,3,5,5,3,3,1,2,4,2
3283,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,0.8859191183792461,1,2,1,5,2,4,4,5,3,2
3284,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)N,0.10498282118359502,2,2,2,2,4,1,5,4,4,4
3285,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,1.1850011045392823,1,3,3,1,5,1,2,1,3,5
