,rd_2,rd_32,rd_128,rd_512,rd_1024
29208,5,1,4,5,4
29209,3,5,2,3,3
29210,2,4,3,2,5
29211,2,5,4,5,1
29212,1,5,3,2,2
29213,1,5,4,4,1
29214,3,1,2,4,4
29215,4,2,3,5,4
29216,4,1,3,5,2
29217,3,1,2,1,1
29218,2,4,1,3,1
29219,3,4,4,3,5
29220,1,2,2,3,3
29221,1,3,5,5,1
29222,4,3,1,3,2
29223,4,5,5,3,5
29224,2,2,1,4,4
29225,1,4,4,5,3
29226,4,4,2,3,1
29227,4,3,5,1,3
29228,4,4,3,2,2
29229,1,5,2,1,1
29230,2,4,1,5,3
29231,1,5,5,3,1
29232,4,2,5,2,5
29233,2,4,4,3,3
29234,5,2,5,1,3
29235,5,5,1,2,5
29236,4,1,2,1,2
29237,5,4,2,1,5
29238,3,5,2,5,3
29239,2,2,3,2,5
29240,4,4,4,1,3
29241,1,5,5,1,2
29242,4,4,5,4,2
29243,4,1,3,3,3
29244,4,4,3,5,4
29245,4,2,3,4,1
29246,1,3,2,2,3
29247,2,3,5,5,1
29248,4,5,3,1,3
29249,5,2,4,5,4
29250,2,2,5,2,1
29251,2,3,5,5,4
29252,4,2,4,2,1
29253,3,5,1,2,1
29254,3,2,1,4,5
29255,1,1,3,4,5
29256,1,3,3,4,4
29257,4,2,2,1,4
29258,3,5,2,5,5
29259,2,4,3,1,2
29260,3,3,2,5,3
29261,3,4,4,5,2
29262,1,1,1,5,5
29263,2,3,3,4,3
29264,4,1,2,1,2
29265,2,5,4,1,3
29266,5,2,2,4,2
29267,4,2,4,3,5
29268,2,3,4,3,4
29269,2,4,5,5,4
29270,3,5,2,4,3
29271,3,5,4,3,2
29272,4,5,2,5,4
29273,1,2,4,2,4
29274,1,5,3,3,3
29275,4,1,1,1,5
29276,2,2,5,1,2
29277,5,2,5,1,2
29278,3,5,3,3,1
29279,1,4,2,5,4
29280,3,2,3,1,1
29281,3,2,5,2,1
29282,1,2,3,4,1
29283,3,5,2,2,2
29284,5,4,4,2,2
29285,4,3,5,4,3
29286,3,5,2,1,4
29287,1,2,4,1,2
29288,1,2,5,3,1
29289,2,5,4,5,2
29290,3,2,3,5,3
29291,1,2,2,2,1
29292,3,1,1,4,4
29293,5,5,4,2,3
29294,1,4,2,2,3
29295,3,2,4,3,4
29296,5,2,4,1,4
29297,4,4,5,2,1
29298,5,3,5,3,3
29299,2,4,4,3,4
29300,4,3,1,1,4
29301,1,3,3,3,5
29302,3,1,3,1,2
29303,2,5,2,2,5
29304,1,3,2,2,2
29305,2,3,5,4,3
29306,2,5,2,2,1
29307,2,2,2,4,3
29308,4,2,3,3,1
29309,4,2,1,2,1
29310,5,3,3,2,5
29311,1,3,2,1,2
29312,5,1,1,5,4
29313,1,2,4,1,1
29314,1,3,3,5,4
29315,2,5,3,1,1
29316,5,3,4,4,1
29317,1,4,3,1,4
29318,5,2,1,1,4
29319,4,4,5,3,5
29320,1,3,1,2,4
29321,3,2,4,2,1
29322,5,5,5,4,3
29323,3,3,3,3,4
29324,3,1,1,3,5
29325,3,1,1,3,3
29326,1,1,4,3,2
29327,2,1,4,2,4
29328,5,5,5,5,5
29329,1,1,1,3,1
29330,5,5,3,1,5
29331,4,2,5,2,2
29332,5,3,5,2,1
29333,5,1,5,4,4
29334,1,2,2,1,4
29335,2,1,1,3,3
29336,3,1,2,5,2
29337,3,1,2,5,3
29338,5,4,5,1,1
29339,3,1,5,1,3
29340,2,2,3,5,5
29341,4,5,2,5,2
29342,3,3,1,3,5
29343,3,5,5,5,4
29344,1,3,2,4,5
29345,3,1,5,1,1
29346,1,4,4,2,5
29347,5,1,5,1,5
29348,1,3,4,1,1
29349,5,3,3,5,1
29350,2,1,4,3,5
29351,2,3,5,4,1
29352,1,2,1,4,5
29353,4,4,2,4,1
29354,2,4,2,4,1
29355,4,3,3,3,2
29356,3,2,4,5,2
29357,3,1,4,2,4
29358,4,5,4,1,5
29359,1,4,3,5,2
29360,1,1,2,5,4
29361,3,5,1,3,3
29362,1,3,1,2,4
29363,5,4,3,4,4
29364,4,2,4,4,2
29365,5,2,1,3,1
29366,1,4,4,4,5
29367,5,2,3,4,1
29368,1,1,2,1,5
29369,4,4,5,2,1
29370,2,1,2,5,4
29371,2,4,1,3,4
29372,4,1,3,4,3
29373,4,3,5,1,2
29374,5,3,4,5,5
29375,1,3,3,5,3
29376,2,2,5,3,3
29377,3,3,4,4,3
29378,3,3,4,5,1
29379,4,4,3,1,5
29380,3,2,2,1,4
29381,2,3,1,5,1
29382,5,2,2,5,1
29383,5,4,5,4,4
29384,2,5,4,3,4
29385,1,5,5,3,4
29386,1,5,4,3,1
29387,3,1,1,4,2
29388,4,1,5,1,2
29389,1,2,5,3,3
29390,1,5,1,5,5
29391,5,2,3,2,4
29392,3,5,1,4,2
29393,1,5,1,2,4
29394,3,4,3,1,5
29395,2,1,5,4,4
29396,5,1,4,2,1
29397,5,5,2,5,4
29398,5,1,5,2,4
29399,3,4,4,3,1
29400,5,2,4,3,3
29401,3,5,3,5,4
29402,5,1,1,3,2
29403,4,3,1,1,3
29404,2,3,1,3,2
29405,1,3,1,2,4
29406,5,5,5,5,5
29407,2,2,3,3,4
29408,1,4,5,1,1
29409,3,4,4,3,1
29410,2,1,1,1,3
29411,2,2,2,4,1
29412,5,4,2,5,5
29413,3,3,5,3,4
29414,1,1,4,1,3
29415,4,3,4,3,1
29416,4,3,5,3,5
29417,5,2,2,1,4
29418,2,2,3,4,2
29419,5,2,2,4,3
29420,2,5,4,5,4
29421,3,2,3,2,4
29422,4,2,3,2,5
29423,5,5,3,1,5
29424,5,4,2,4,4
29425,5,4,4,2,5
29426,5,2,4,3,2
29427,2,2,1,3,4
29428,2,3,1,1,2
29429,5,5,3,5,3
29430,1,5,1,5,2
29431,1,4,2,2,4
29432,5,1,2,2,2
29433,1,1,4,2,2
29434,2,3,4,3,3
29435,4,4,5,1,1
29436,5,3,5,4,1
29437,4,1,2,2,4
29438,4,4,3,1,5
29439,4,5,1,1,4
29440,2,5,5,5,1
29441,1,1,2,4,1
29442,3,2,4,2,3
29443,4,2,1,2,4
29444,1,5,5,5,3
29445,5,3,1,5,5
29446,2,3,2,1,5
29447,5,4,2,1,5
29448,2,2,2,3,2
29449,1,5,3,4,5
29450,1,3,2,3,2
29451,2,4,2,1,5
29452,2,3,3,2,1
29453,1,1,4,5,5
29454,1,5,3,3,2
29455,1,2,3,1,4
29456,3,3,1,1,3
29457,2,1,2,2,5
29458,4,2,4,3,2
29459,4,5,2,1,1
29460,3,4,5,5,5
29461,5,4,5,3,4
29462,4,3,2,4,1
29463,5,2,5,3,1
29464,5,5,2,1,5
29465,2,3,4,3,4
29466,2,1,2,2,1
29467,3,2,2,3,2
29468,5,5,5,5,3
29469,2,3,2,3,3
29470,1,4,3,2,5
29471,4,1,4,5,2
29472,5,4,1,3,2
29473,4,4,1,3,5
29474,1,2,3,4,5
29475,3,1,3,1,1
29476,1,3,2,1,1
29477,5,2,4,1,2
29478,4,1,5,2,5
29479,5,5,3,3,1
29480,1,3,2,3,1
29481,4,1,4,4,3
29482,3,4,3,3,3
29483,4,4,5,3,4
29484,5,3,5,1,3
29485,1,1,3,3,2
29486,1,2,5,3,5
29487,1,2,3,5,1
29488,3,3,3,4,4
29489,3,4,2,3,3
29490,4,1,3,4,5
29491,2,4,4,3,5
29492,5,3,3,4,2
29493,1,5,1,2,5
29494,4,2,4,2,2
29495,1,2,1,1,3
29496,3,4,3,5,3
29497,2,1,3,2,3
29498,5,5,2,5,5
29499,2,1,2,1,2
29500,1,5,2,5,4
29501,5,3,4,4,2
29502,3,1,3,2,2
29503,1,3,3,1,3
29504,3,3,3,1,4
29505,4,4,3,2,4
29506,2,1,4,4,5
29507,3,2,2,5,4
29508,1,1,1,1,4
29509,4,5,1,4,1
29510,5,1,4,4,2
29511,2,4,2,1,5
29512,3,5,2,2,4
29513,3,2,2,1,4
29514,1,4,3,2,5
29515,1,5,5,3,3
29516,1,4,1,5,3
29517,2,2,2,5,3
29518,4,5,3,2,1
29519,2,4,3,4,3
29520,5,2,1,2,5
29521,4,2,5,5,1
29522,3,4,4,1,2
29523,4,3,4,3,1
29524,5,1,3,1,2
29525,4,5,2,2,5
29526,3,5,2,1,5
29527,3,1,3,5,1
29528,2,4,5,1,1
29529,4,3,5,3,3
29530,4,3,5,4,2
29531,2,3,1,4,5
29532,2,5,1,3,1
29533,5,1,1,3,5
29534,1,1,3,2,5
29535,5,2,1,4,1
29536,5,5,2,5,1
29537,4,1,3,5,2
29538,2,1,5,3,5
29539,1,1,5,4,1
29540,4,2,4,2,5
29541,1,3,4,1,4
29542,2,1,5,1,1
29543,3,2,2,2,2
29544,2,4,1,2,4
29545,2,4,3,3,2
29546,4,1,1,3,3
29547,5,3,5,3,2
29548,1,5,4,1,1
29549,2,3,5,3,2
29550,3,3,3,5,5
29551,4,1,1,4,4
29552,4,2,2,4,1
29553,4,3,2,1,1
29554,2,3,3,3,1
29555,3,3,1,3,5
29556,2,5,2,2,4
29557,5,1,4,5,4
29558,1,3,1,4,3
29559,3,2,3,2,5
29560,5,1,3,4,4
29561,1,5,3,4,4
29562,2,3,4,4,5
29563,5,2,2,4,1
29564,4,2,3,3,2
29565,5,5,3,4,5
29566,5,1,1,4,5
29567,4,2,5,5,4
29568,1,4,4,5,5
29569,1,1,4,1,5
29570,2,1,1,5,5
29571,1,4,3,5,2
29572,1,5,1,4,2
29573,3,4,5,4,4
29574,2,3,2,5,2
29575,4,5,1,4,3
29576,3,5,1,4,1
29577,2,1,3,2,1
29578,3,4,3,3,5
29579,3,2,1,5,2
29580,5,2,4,1,2
29581,2,4,4,3,1
29582,2,5,5,5,2
29583,2,2,4,5,3
29584,1,1,2,4,3
29585,5,1,5,2,5
29586,4,5,3,5,3
29587,5,1,1,3,2
29588,1,5,3,3,2
29589,2,4,4,5,5
29590,2,2,4,1,2
29591,4,2,4,1,2
29592,1,2,4,5,4
29593,4,3,4,2,2
29594,2,4,2,3,3
29595,3,5,2,4,3
29596,5,2,4,5,1
29597,3,5,1,5,5
29598,5,2,5,3,3
29599,2,1,1,3,2
29600,2,4,5,2,3
29601,2,5,1,4,2
29602,1,1,5,1,3
29603,3,5,2,2,4
29604,2,5,1,2,4
29605,1,1,3,5,1
29606,3,1,5,5,4
29607,4,4,5,2,5
29608,1,2,4,3,5
29609,4,5,1,2,3
29610,3,3,5,3,3
29611,1,3,4,4,1
29612,3,1,3,5,3
29613,2,1,2,4,3
29614,2,1,5,1,1
29615,4,4,3,4,3
29616,4,3,1,1,1
29617,3,2,4,2,4
29618,4,4,4,5,3
29619,2,2,2,3,3
29620,4,2,3,5,1
29621,1,4,2,3,1
29622,1,3,1,5,3
29623,4,2,4,1,2
29624,2,2,4,1,1
29625,3,5,5,3,1
29626,4,5,2,5,2
29627,4,2,2,2,5
29628,3,1,1,3,2
29629,3,3,3,5,5
29630,2,3,3,4,3
29631,4,4,2,1,1
29632,5,1,3,4,3
29633,5,5,4,2,1
29634,3,5,5,4,3
29635,4,1,3,3,1
29636,1,5,3,2,4
29637,3,3,5,3,2
29638,4,3,1,2,5
29639,3,5,5,5,3
29640,1,5,2,1,1
29641,1,3,3,4,2
29642,5,5,4,3,2
29643,1,2,4,5,2
29644,1,4,2,3,5
29645,5,3,1,2,3
29646,4,2,4,1,2
29647,1,4,4,3,5
29648,4,3,3,1,2
29649,2,4,2,5,1
29650,4,3,1,5,1
29651,4,4,2,5,4
29652,2,2,2,4,4
29653,4,4,3,4,2
29654,2,5,4,3,2
29655,3,1,2,1,3
29656,2,2,5,5,2
29657,3,4,3,5,4
29658,4,2,5,3,2
29659,5,5,4,5,4
29660,1,3,2,5,4
29661,1,3,4,3,2
29662,5,5,4,1,4
29663,4,4,2,4,2
29664,1,1,4,4,1
29665,4,1,1,5,3
29666,4,5,2,2,3
29667,2,5,1,2,5
29668,2,3,2,5,1
29669,3,1,2,2,1
29670,1,2,2,3,5
29671,3,1,2,3,2
29672,3,2,4,2,2
29673,5,4,3,2,5
29674,1,3,3,5,2
29675,2,4,2,3,4
29676,5,1,5,4,2
29677,4,2,5,4,4
29678,4,5,3,2,5
29679,1,5,4,3,2
29680,4,2,4,2,5
29681,4,1,1,4,4
29682,1,1,3,1,4
29683,4,5,2,3,4
29684,4,2,5,4,3
29685,2,5,1,2,2
29686,2,3,5,5,1
29687,3,3,2,4,2
29688,1,2,5,4,4
29689,5,2,1,4,4
29690,1,5,2,1,3
29691,1,5,3,3,2
29692,3,5,4,3,3
29693,4,1,3,3,4
29694,2,2,5,2,1
29695,4,4,2,2,5
29696,5,4,4,4,2
29697,4,4,3,2,5
29698,4,3,4,1,4
29699,2,4,4,5,1
29700,3,1,2,2,3
29701,5,5,2,2,4
29702,2,4,5,1,1
29703,1,2,2,1,3
29704,5,3,3,3,2
29705,3,5,1,5,3
29706,3,2,2,2,4
29707,3,3,2,3,2
29708,5,3,4,2,5
29709,4,4,5,4,2
29710,1,1,2,3,4
29711,3,1,1,4,2
29712,5,2,3,4,5
29713,3,1,3,5,2
29714,5,1,1,5,2
29715,2,5,5,3,5
29716,1,4,2,1,1
29717,2,4,3,4,5
29718,1,2,4,2,3
29719,2,1,4,2,5
29720,3,3,4,3,3
29721,3,2,1,1,3
29722,2,4,4,1,4
29723,1,1,3,4,4
29724,4,2,1,4,2
29725,4,5,3,1,5
29726,5,4,4,2,1
29727,5,2,1,1,5
29728,2,5,5,3,5
29729,2,1,4,3,3
29730,5,2,3,2,3
29731,5,2,3,2,1
29732,1,5,1,5,3
29733,1,5,1,1,2
29734,4,5,1,2,3
29735,1,4,3,5,3
29736,5,1,5,4,2
29737,1,3,4,5,2
29738,5,1,1,5,2
29739,4,4,5,1,5
29740,1,1,3,4,4
29741,4,4,3,2,1
29742,1,4,1,1,5
29743,1,4,4,5,2
29744,1,4,3,2,5
29745,2,5,1,5,3
29746,3,4,2,2,5
29747,4,2,3,3,1
29748,2,5,1,5,4
29749,4,1,4,1,5
29750,2,1,4,4,4
29751,4,3,2,4,1
29752,1,1,3,5,5
29753,1,5,4,4,4
29754,5,5,1,1,3
29755,5,4,4,3,1
29756,5,3,5,2,4
29757,1,1,3,1,2
29758,4,1,5,4,5
29759,1,3,2,1,4
29760,3,2,1,1,2
29761,1,4,5,3,3
29762,4,4,1,1,4
29763,4,3,2,1,2
29764,3,5,3,5,4
29765,4,4,2,4,5
29766,4,1,2,1,4
29767,3,3,5,5,5
29768,2,4,4,1,5
29769,1,3,1,1,5
29770,5,4,4,2,2
29771,2,4,3,4,1
29772,3,2,4,2,5
29773,1,1,2,5,4
29774,5,5,1,1,1
29775,1,1,2,5,5
29776,4,2,5,2,5
29777,2,3,5,1,4
29778,1,3,3,4,2
29779,1,2,2,2,1
29780,1,4,4,5,2
29781,5,2,5,2,2
29782,5,2,2,5,1
29783,4,5,4,1,2
29784,1,5,1,4,4
29785,5,1,4,3,1
29786,1,2,2,1,4
29787,1,4,3,3,3
29788,2,5,5,5,5
29789,1,3,3,2,4
29790,2,1,5,3,2
29791,2,5,1,5,3
29792,4,4,1,5,5
29793,1,4,5,1,3
29794,2,2,5,5,2
29795,2,3,5,2,1
29796,5,1,5,5,4
29797,4,4,2,5,4
29798,3,3,2,2,5
29799,3,4,1,2,1
29800,4,2,4,1,3
29801,3,5,3,2,3
29802,3,3,2,2,2
29803,4,3,5,3,5
29804,2,5,4,1,1
29805,3,3,3,1,5
29806,5,1,3,1,4
29807,1,2,3,1,3
29808,2,2,1,1,1
29809,1,5,4,4,1
29810,2,3,1,3,3
29811,4,5,2,2,3
29812,3,4,5,1,3
29813,2,2,3,3,2
29814,2,3,4,5,4
29815,3,4,4,1,2
29816,2,1,2,2,3
29817,1,2,5,1,4
29818,3,4,4,1,2
29819,4,1,3,4,1
29820,1,3,3,5,3
29821,5,2,5,1,1
29822,5,2,5,5,1
29823,3,1,3,5,3
29824,1,1,5,2,5
29825,2,5,4,2,5
29826,5,4,5,1,1
29827,1,4,5,4,4
29828,5,5,4,4,3
29829,2,5,5,1,2
29830,2,3,3,5,2
29831,1,5,4,3,2
29832,3,3,2,3,5
29833,1,4,2,2,1
29834,2,3,2,1,1
29835,3,3,3,4,1
29836,3,4,5,4,5
29837,2,3,1,5,5
29838,4,2,4,4,3
29839,4,3,4,2,1
29840,5,4,3,1,1
29841,1,5,4,2,3
29842,1,2,1,2,4
29843,3,3,3,1,4
29844,5,1,2,2,5
29845,1,3,2,3,2
29846,4,5,4,3,2
29847,4,5,4,5,3
29848,3,2,2,1,4
29849,5,1,3,2,2
29850,4,4,3,2,2
29851,5,4,5,4,4
29852,4,2,3,2,2
29853,5,2,5,3,5
29854,3,5,2,1,4
29855,3,5,4,1,4
29856,4,2,2,1,5
29857,3,1,5,5,1
29858,4,2,2,5,4
29859,1,3,3,3,3
29860,2,1,3,5,2
29861,1,3,5,4,5
29862,2,2,1,4,3
29863,1,5,2,5,2
29864,1,4,1,3,3
29865,1,3,3,2,5
29866,1,1,2,2,4
29867,4,4,2,5,1
29868,4,3,3,5,2
29869,2,2,3,2,2
29870,3,1,2,1,1
29871,5,5,1,3,3
29872,5,2,2,4,3
29873,4,1,4,5,4
29874,1,5,3,2,3
29875,2,1,2,4,1
29876,1,2,1,5,2
29877,2,4,3,1,5
29878,5,5,2,4,2
29879,2,5,4,5,2
29880,1,5,3,1,4
29881,4,5,2,1,3
29882,4,5,2,4,4
29883,2,4,1,2,4
29884,3,1,5,4,3
29885,2,1,2,4,5
29886,4,1,5,5,2
29887,3,3,4,1,1
29888,2,1,3,5,5
29889,5,1,2,1,4
29890,1,1,1,1,3
29891,5,3,3,3,5
29892,2,1,1,4,5
29893,1,5,4,1,4
29894,1,3,2,4,2
29895,4,4,1,1,4
29896,1,4,1,5,4
29897,3,3,1,4,2
29898,1,2,4,4,5
29899,3,2,4,2,5
29900,1,2,4,2,2
29901,4,2,2,1,4
29902,4,1,1,1,3
29903,5,2,1,1,2
29904,3,4,3,1,2
29905,3,2,4,1,1
29906,3,3,5,3,3
29907,4,1,5,1,3
29908,4,1,3,2,5
29909,2,3,2,1,4
29910,5,5,1,5,1
29911,1,4,2,4,4
29912,5,2,4,1,4
29913,2,2,2,1,4
29914,2,1,2,5,5
29915,4,4,5,5,1
29916,5,5,1,4,1
29917,1,2,2,4,3
29918,5,5,3,1,3
29919,1,4,3,2,2
29920,5,5,2,5,2
29921,3,1,4,5,2
29922,1,4,5,1,2
29923,5,1,5,2,2
29924,3,4,1,4,1
29925,1,1,4,1,1
29926,2,1,2,5,3
29927,1,3,2,4,4
29928,2,2,3,1,3
29929,1,5,5,4,1
29930,4,3,3,2,4
29931,3,4,4,4,2
29932,2,3,2,5,5
29933,1,2,4,4,2
29934,3,5,1,2,4
29935,1,5,1,1,5
29936,5,3,3,4,4
29937,5,1,1,3,1
29938,2,3,2,4,1
29939,1,3,2,2,3
29940,5,5,5,3,1
29941,3,1,3,4,5
29942,5,4,5,1,4
29943,5,4,2,5,2
29944,2,3,2,3,4
29945,2,1,3,4,1
29946,4,2,1,4,3
29947,4,4,3,1,1
29948,3,4,3,4,3
29949,4,5,3,1,3
29950,2,5,5,1,2
29951,1,5,2,2,4
29952,2,1,5,2,3
29953,3,1,4,5,3
29954,1,3,2,4,1
29955,5,5,4,2,3
29956,4,5,4,4,4
29957,2,3,1,2,4
29958,1,2,2,3,4
29959,1,5,4,2,1
29960,5,5,3,2,2
29961,5,2,4,5,2
29962,2,4,1,4,1
29963,2,2,4,2,3
29964,2,4,1,3,4
29965,4,2,3,2,5
29966,3,4,3,2,5
29967,5,3,4,3,1
29968,1,3,4,1,2
29969,2,3,2,2,1
29970,5,4,2,2,5
29971,1,2,5,1,3
29972,4,5,3,2,2
29973,1,1,1,3,5
29974,3,5,4,1,5
29975,3,2,1,4,3
29976,5,3,2,1,2
29977,1,2,3,1,4
29978,4,2,4,3,1
29979,5,5,4,4,1
29980,5,4,2,1,2
29981,1,5,5,4,1
29982,4,2,5,1,1
29983,1,5,5,3,4
29984,2,5,3,2,4
29985,4,1,4,5,3
29986,5,4,5,2,4
29987,5,4,5,3,4
29988,1,2,1,4,1
29989,5,2,1,4,3
29990,2,2,2,3,4
29991,4,1,4,2,2
29992,4,5,1,1,2
29993,4,1,4,1,4
29994,2,4,3,3,2
29995,4,1,1,1,2
29996,4,3,1,5,3
29997,3,1,3,3,3
29998,4,5,3,2,4
29999,2,5,3,1,5
30000,5,5,3,1,5
30001,2,3,4,5,3
30002,2,3,3,1,4
30003,4,4,5,1,4
30004,1,3,2,3,5
30005,5,4,3,2,3
30006,4,3,5,4,5
30007,1,4,5,2,5
30008,2,1,5,1,5
30009,4,3,5,2,5
30010,3,1,1,1,5
30011,3,4,2,2,2
30012,5,2,2,2,2
30013,4,2,2,2,1
30014,5,5,2,5,1
30015,3,3,3,1,5
30016,1,2,3,3,3
30017,1,4,4,3,5
30018,4,4,4,3,5
30019,3,4,5,2,4
30020,1,1,4,4,4
30021,2,2,5,2,5
30022,1,4,5,1,2
30023,4,5,4,4,4
30024,3,4,1,4,3
30025,4,1,5,1,1
30026,2,2,1,1,3
30027,5,4,5,4,5
30028,3,3,4,3,5
30029,4,2,2,2,3
30030,3,4,2,5,2
30031,1,4,2,3,5
30032,2,4,2,1,4
30033,4,3,5,5,1
30034,4,3,3,5,5
30035,1,5,1,5,4
30036,3,3,2,5,4
30037,5,1,3,4,5
30038,2,5,1,2,5
30039,2,3,1,1,5
30040,4,3,2,2,1
30041,4,4,3,2,3
30042,4,3,2,2,5
30043,2,4,4,3,1
30044,3,5,3,5,4
30045,3,3,4,4,2
30046,4,3,4,5,1
30047,3,4,1,3,5
30048,1,4,2,4,4
30049,4,3,2,1,3
30050,5,4,5,4,1
30051,2,2,2,4,5
30052,5,1,3,4,3
30053,5,1,3,5,1
30054,2,2,3,5,4
30055,5,5,4,3,4
30056,1,5,4,1,4
30057,4,3,3,5,5
30058,1,1,5,2,4
30059,3,3,4,1,3
30060,4,1,5,3,1
30061,5,5,1,4,2
30062,4,1,2,4,5
30063,5,2,4,4,2
30064,4,4,4,5,1
30065,2,2,2,1,1
30066,1,4,4,1,1
30067,4,4,4,5,5
30068,3,3,3,4,2
30069,5,4,4,5,2
30070,3,5,2,5,2
30071,5,1,1,4,1
30072,3,3,1,5,2
30073,5,2,2,5,1
30074,1,1,2,2,2
30075,1,4,2,3,3
30076,1,1,1,2,3
30077,5,3,5,4,5
30078,3,2,2,5,1
30079,2,3,3,1,4
30080,3,5,4,2,4
30081,2,1,3,2,4
30082,3,1,4,4,2
30083,1,1,3,3,4
30084,3,1,1,1,3
30085,1,4,3,4,3
30086,4,5,2,5,1
30087,3,2,2,1,2
30088,3,4,2,2,3
30089,5,1,2,5,4
30090,3,4,4,2,3
30091,5,5,2,5,2
30092,4,3,5,3,5
30093,3,4,2,4,2
30094,1,1,2,2,3
30095,4,5,2,4,4
30096,3,2,4,2,1
30097,4,5,5,2,4
30098,4,1,3,3,2
30099,2,4,1,3,2
30100,2,5,1,5,4
30101,1,3,1,5,2
30102,1,4,1,3,3
30103,2,3,5,3,2
30104,2,4,2,2,5
30105,4,4,2,2,4
30106,2,3,3,1,5
30107,1,5,4,1,2
30108,4,3,1,5,1
30109,3,5,1,2,3
30110,2,3,1,3,2
30111,5,5,3,2,2
30112,2,2,4,5,1
30113,2,1,4,5,3
30114,5,4,5,3,4
30115,1,2,4,2,5
30116,5,5,4,3,5
30117,4,5,5,5,2
30118,3,3,1,4,5
30119,4,4,4,4,5
30120,4,5,4,1,4
30121,3,2,5,2,2
30122,1,2,5,2,1
30123,5,2,3,3,3
30124,5,3,3,1,5
30125,2,5,5,2,3
30126,3,3,5,1,2
30127,2,5,4,4,3
30128,1,4,1,1,2
30129,2,1,2,3,3
30130,1,2,5,3,3
30131,4,2,4,2,4
30132,5,4,4,1,5
30133,5,4,3,4,1
30134,1,4,3,3,1
30135,1,1,5,3,4
30136,1,3,3,2,4
30137,1,1,5,2,2
30138,4,5,4,1,3
30139,2,5,1,5,4
30140,2,3,5,2,2
30141,1,2,4,4,1
30142,3,5,1,2,3
30143,5,3,4,1,1
30144,2,5,2,1,2
30145,2,5,3,5,1
30146,4,3,2,2,2
30147,4,1,4,3,4
30148,5,2,1,5,1
30149,4,3,1,1,3
30150,2,4,5,1,2
30151,5,5,3,5,3
30152,5,3,1,2,3
30153,2,4,2,1,5
30154,3,2,1,1,4
30155,2,4,1,4,5
30156,2,3,5,5,1
30157,2,4,3,4,1
30158,2,3,4,3,2
30159,3,2,3,2,2
30160,4,1,2,4,3
30161,5,3,3,3,5
30162,5,5,3,5,5
30163,2,5,2,4,3
30164,5,1,4,3,3
30165,4,1,2,2,1
30166,4,4,1,3,3
30167,2,5,1,1,1
30168,5,1,2,5,3
30169,5,2,3,5,1
30170,2,5,1,2,3
30171,3,1,1,3,1
30172,2,2,1,5,4
30173,5,1,5,3,1
30174,5,3,5,5,3
30175,5,4,3,3,5
30176,1,4,3,3,4
30177,2,2,4,4,1
30178,5,1,4,5,1
30179,2,5,2,2,2
30180,4,5,1,3,1
30181,3,1,5,4,2
30182,5,2,3,3,2
30183,1,4,4,1,2
30184,3,3,1,2,4
30185,1,3,2,1,1
30186,1,1,5,4,4
30187,4,3,2,5,1
30188,1,3,4,4,1
30189,2,2,2,4,2
30190,1,1,2,5,1
30191,4,4,1,3,5
30192,5,5,4,5,3
30193,2,1,1,2,1
30194,2,1,5,3,5
30195,5,2,3,3,4
30196,4,5,1,2,3
30197,4,5,4,3,2
30198,5,5,5,5,3
30199,2,2,4,2,5
30200,1,1,5,1,5
30201,4,1,5,1,2
30202,2,2,1,5,1
30203,2,2,1,2,2
30204,4,4,4,1,3
30205,2,1,4,5,2
30206,5,1,3,1,1
30207,3,3,4,5,2
30208,5,2,2,1,3
30209,2,1,5,5,1
30210,4,5,3,4,5
30211,3,4,5,4,2
30212,4,3,3,3,5
30213,1,5,1,3,2
30214,2,2,5,1,1
30215,5,1,4,1,1
30216,1,3,3,3,4
30217,4,3,1,1,3
30218,3,5,2,1,4
30219,2,3,4,4,5
30220,1,3,2,4,3
30221,2,2,1,3,2
30222,4,3,1,4,4
30223,1,4,2,2,4
30224,1,2,4,1,5
30225,2,3,4,3,5
30226,3,4,2,5,5
30227,4,3,1,2,3
30228,4,5,3,4,1
30229,5,1,4,1,1
30230,3,4,5,2,5
30231,4,4,2,5,2
30232,1,4,4,3,5
30233,1,3,4,2,1
30234,5,2,5,4,1
30235,3,1,2,3,3
30236,4,2,3,4,4
30237,5,3,2,3,1
30238,1,1,3,2,1
30239,1,2,2,1,2
30240,2,2,5,5,2
30241,2,5,2,2,3
30242,5,3,5,3,2
30243,5,2,1,4,5
30244,3,3,2,1,3
30245,1,4,2,3,5
30246,1,4,5,4,2
30247,5,3,2,2,3
30248,1,4,1,2,1
30249,3,2,5,4,3
30250,5,1,1,5,4
30251,2,1,3,3,4
30252,4,4,5,4,1
30253,4,1,1,1,2
30254,3,4,4,1,1
30255,2,4,1,5,2
30256,4,4,4,5,1
30257,5,3,3,1,5
30258,3,2,5,1,1
30259,3,2,2,4,4
30260,1,3,2,2,1
30261,2,1,2,5,1
30262,3,1,1,2,1
30263,5,3,5,3,3
30264,1,3,4,2,2
30265,3,1,2,5,5
30266,4,1,1,3,3
30267,4,4,4,5,2
30268,2,1,1,2,4
30269,3,4,5,4,4
30270,2,4,2,5,5
30271,2,3,1,4,3
30272,1,5,3,5,3
30273,5,3,3,4,2
30274,4,1,3,2,1
30275,1,4,3,2,2
30276,5,3,5,3,3
30277,1,5,3,5,1
30278,4,1,1,1,5
30279,1,1,4,2,2
30280,5,3,3,3,4
30281,1,3,3,2,1
